condition,epoch,window,observable,k,metric,value
seeded,50,exec,cv_stability,6,random_subspace_angle_deg,85.8921540478946
seeded,100,prep,pr,,participation_ratio,6.43605713026232
seeded,100,exec,pr,,participation_ratio,4.7963194353978995
seeded,100,exec,jpca,4,r2_skew,0.0031174202396820894
seeded,100,exec,jpca,4,r2_full,0.007040923314607039
seeded,100,exec,jpca,4,omega_rad_per_bin,0.0020140288841682128
seeded,100,exec,jpca,4,freq_hz,0.03205426524452254
seeded,100,exec,jpca,4,direction_consistency,0.875
seeded,100,exec,jpca,4,mean_tangling,0.09547178105424603
seeded,100,exec,jpca,4,shuffle_r2_mean,0.004298418490381856
seeded,100,exec,jpca,4,shuffle_r2_std,0.0038047441028762037
seeded,100,exec,jpca,4,r2_above_shuffle,-0.0011809982506997664
seeded,100,exec,jpca,6,r2_skew,0.0036559788989618536
seeded,100,exec,jpca,6,r2_full,0.006347433222753995
seeded,100,exec,jpca,6,omega_rad_per_bin,0.006832207195517711
seeded,100,exec,jpca,6,freq_hz,0.10873795473946592
seeded,100,exec,jpca,6,direction_consistency,0.75
seeded,100,exec,jpca,6,mean_tangling,0.12763305026251845
seeded,100,exec,jpca,6,shuffle_r2_mean,0.011122195140766117
seeded,100,exec,jpca,6,shuffle_r2_std,0.005092552603990194
seeded,100,exec,jpca,6,r2_above_shuffle,-0.007466216241804264
seeded,100,exec,jpca,10,r2_skew,0.019040862178343887
seeded,100,exec,jpca,10,r2_full,0.030570063446576312
seeded,100,exec,jpca,10,omega_rad_per_bin,0.044995374268911925
seeded,100,exec,jpca,10,freq_hz,0.716123623116721
seeded,100,exec,jpca,10,direction_consistency,1.0
seeded,100,exec,jpca,10,mean_tangling,0.13913096172795358
seeded,100,exec,jpca,10,shuffle_r2_mean,0.04936689140409322
seeded,100,exec,jpca,10,shuffle_r2_std,0.017852339672955634
seeded,100,exec,jpca,10,r2_above_shuffle,-0.030326029225749333
seeded,100,prep_vs_exec,orthogonality,6,mean_angle_deg,26.490965372313383
seeded,100,prep_vs_exec,orthogonality,6,null_mean_deg,85.84262063227922
seeded,100,prep_vs_exec,orthogonality,6,null_std_deg,0.5406069456952225
seeded,100,prep_vs_exec,orthogonality,6,z_vs_null,-109.78707493970391
seeded,100,prep,cv_stability,6,fold_subspace_angle_deg,36.31446695498673
seeded,100,prep,cv_stability,6,random_subspace_angle_deg,85.8921540478946
seeded,100,exec,cv_stability,6,fold_subspace_angle_deg,29.018186756023926
seeded,100,exec,cv_stability,6,random_subspace_angle_deg,85.8921540478946
