condition,epoch,window,observable,k,metric,value
autonomous_istdp_long800,100,exec,jpca,4,omega_rad_per_bin,0.04247478269707731
autonomous_istdp_long800,100,exec,jpca,4,freq_hz,0.676007162299396
autonomous_istdp_long800,100,exec,jpca,4,direction_consistency,0.875
autonomous_istdp_long800,100,exec,jpca,4,mean_tangling,0.29569070219562626
autonomous_istdp_long800,100,exec,jpca,4,shuffle_r2_mean,0.03613739504598995
autonomous_istdp_long800,100,exec,jpca,4,shuffle_r2_std,0.02043356005371294
autonomous_istdp_long800,100,exec,jpca,4,r2_above_shuffle,0.008173501664201555
autonomous_istdp_long800,100,exec,jpca,6,r2_skew,0.081662750167392
autonomous_istdp_long800,100,exec,jpca,6,r2_full,0.08446794974603389
autonomous_istdp_long800,100,exec,jpca,6,omega_rad_per_bin,0.06773994283340248
autonomous_istdp_long800,100,exec,jpca,6,freq_hz,1.0781146746698416
autonomous_istdp_long800,100,exec,jpca,6,direction_consistency,1.0
autonomous_istdp_long800,100,exec,jpca,6,mean_tangling,0.18968556044008653
autonomous_istdp_long800,100,exec,jpca,6,shuffle_r2_mean,0.0784104179366229
autonomous_istdp_long800,100,exec,jpca,6,shuffle_r2_std,0.026907769471392264
autonomous_istdp_long800,100,exec,jpca,6,r2_above_shuffle,0.003252332230769095
autonomous_istdp_long800,100,exec,jpca,10,r2_skew,0.12553086094638155
autonomous_istdp_long800,100,exec,jpca,10,r2_full,0.12972358785975968
autonomous_istdp_long800,100,exec,jpca,10,omega_rad_per_bin,0.08499006748359653
autonomous_istdp_long800,100,exec,jpca,10,freq_hz,1.352658935372815
autonomous_istdp_long800,100,exec,jpca,10,direction_consistency,1.0
autonomous_istdp_long800,100,exec,jpca,10,mean_tangling,0.15495009059028236
autonomous_istdp_long800,100,exec,jpca,10,shuffle_r2_mean,0.1440352760534574
autonomous_istdp_long800,100,exec,jpca,10,shuffle_r2_std,0.02144002644522529
autonomous_istdp_long800,100,exec,jpca,10,r2_above_shuffle,-0.018504415107075844
autonomous_istdp_long800,100,prep_vs_exec,orthogonality,6,mean_angle_deg,79.80919083426245
autonomous_istdp_long800,100,prep_vs_exec,orthogonality,6,null_mean_deg,85.84262063227922
autonomous_istdp_long800,100,prep_vs_exec,orthogonality,6,null_std_deg,0.5406069456952225
autonomous_istdp_long800,100,prep_vs_exec,orthogonality,6,z_vs_null,-11.160474067268515
autonomous_istdp_long800,100,prep,cv_stability,6,fold_subspace_angle_deg,48.3911288849531
autonomous_istdp_long800,100,prep,cv_stability,6,random_subspace_angle_deg,85.8921540478946
autonomous_istdp_long800,100,exec,cv_stability,6,fold_subspace_angle_deg,80.6020210068051
autonomous_istdp_long800,100,exec,cv_stability,6,random_subspace_angle_deg,85.8921540478946
autonomous_istdp_long800,200,prep,pr,,participation_ratio,18.81989211261704
autonomous_istdp_long800,200,exec,pr,,participation_ratio,52.615768362415714
autonomous_istdp_long800,200,exec,jpca,4,r2_skew,0.10069933438348277
autonomous_istdp_long800,200,exec,jpca,4,r2_full,0.1069352759063229
autonomous_istdp_long800,200,exec,jpca,4,omega_rad_per_bin,0.05957986494929056
autonomous_istdp_long800,200,exec,jpca,4,freq_hz,0.9482430015427149
autonomous_istdp_long800,200,exec,jpca,4,direction_consistency,0.875
autonomous_istdp_long800,200,exec,jpca,4,mean_tangling,0.31261577576658045
autonomous_istdp_long800,200,exec,jpca,4,shuffle_r2_mean,0.04498813465962195
autonomous_istdp_long800,200,exec,jpca,4,shuffle_r2_std,0.02631368505020671
autonomous_istdp_long800,200,exec,jpca,4,r2_above_shuffle,0.05571119972386082
autonomous_istdp_long800,200,exec,jpca,6,r2_skew,0.109816443128679
autonomous_istdp_long800,200,exec,jpca,6,r2_full,0.11513717178715444
