condition,epoch,window,observable,k,metric,value
eeasym_r0.5,100,exec,jpca,4,shuffle_r2_mean,0.05103314259719529
eeasym_r0.5,100,exec,jpca,4,shuffle_r2_std,0.020845493016547183
eeasym_r0.5,100,exec,jpca,4,r2_above_shuffle,-0.0051922711847998335
eeasym_r0.5,100,exec,jpca,6,r2_skew,0.05251310982874913
eeasym_r0.5,100,exec,jpca,6,r2_full,0.0644781764756105
eeasym_r0.5,100,exec,jpca,6,omega_rad_per_bin,0.04556544902204968
eeasym_r0.5,100,exec,jpca,6,freq_hz,0.7251966446060976
eeasym_r0.5,100,exec,jpca,6,direction_consistency,0.875
eeasym_r0.5,100,exec,jpca,6,mean_tangling,0.20692312537741128
eeasym_r0.5,100,exec,jpca,6,shuffle_r2_mean,0.07901338688525558
eeasym_r0.5,100,exec,jpca,6,shuffle_r2_std,0.0192350118738754
eeasym_r0.5,100,exec,jpca,6,r2_above_shuffle,-0.026500277056506455
eeasym_r0.5,100,exec,jpca,10,r2_skew,0.11632009898132112
eeasym_r0.5,100,exec,jpca,10,r2_full,0.13261157850241945
eeasym_r0.5,100,exec,jpca,10,omega_rad_per_bin,0.07829183472228567
eeasym_r0.5,100,exec,jpca,10,freq_hz,1.246053249978545
eeasym_r0.5,100,exec,jpca,10,direction_consistency,0.875
eeasym_r0.5,100,exec,jpca,10,mean_tangling,0.15120368514772245
eeasym_r0.5,100,exec,jpca,10,shuffle_r2_mean,0.1488186004036513
eeasym_r0.5,100,exec,jpca,10,shuffle_r2_std,0.027541454173409908
eeasym_r0.5,100,exec,jpca,10,r2_above_shuffle,-0.032498501422330184
eeasym_r0.5,100,prep_vs_exec,orthogonality,6,mean_angle_deg,77.48713982604146
eeasym_r0.5,100,prep_vs_exec,orthogonality,6,null_mean_deg,85.84262063227922
eeasym_r0.5,100,prep_vs_exec,orthogonality,6,null_std_deg,0.5406069456952225
eeasym_r0.5,100,prep_vs_exec,orthogonality,6,z_vs_null,-15.45574076095635
eeasym_r0.5,100,prep,cv_stability,6,fold_subspace_angle_deg,47.88892434905894
eeasym_r0.5,100,prep,cv_stability,6,random_subspace_angle_deg,85.8921540478946
eeasym_r0.5,100,exec,cv_stability,6,fold_subspace_angle_deg,76.74880834505278
eeasym_r0.5,100,exec,cv_stability,6,random_subspace_angle_deg,85.8921540478946
eeasym_r1,0,prep,pr,,participation_ratio,9.632025846745712
eeasym_r1,0,exec,pr,,participation_ratio,52.82575127163855
eeasym_r1,0,exec,jpca,4,r2_skew,0.022793415453747468
eeasym_r1,0,exec,jpca,4,r2_full,0.02353627266593117
eeasym_r1,0,exec,jpca,4,omega_rad_per_bin,0.02716709126596003
eeasym_r1,0,exec,jpca,4,freq_hz,0.4323776864406196
eeasym_r1,0,exec,jpca,4,direction_consistency,0.625
eeasym_r1,0,exec,jpca,4,mean_tangling,0.3377232255917402
eeasym_r1,0,exec,jpca,4,shuffle_r2_mean,0.047673203284001084
eeasym_r1,0,exec,jpca,4,shuffle_r2_std,0.027428064782992003
eeasym_r1,0,exec,jpca,4,r2_above_shuffle,-0.024879787830253616
eeasym_r1,0,exec,jpca,6,r2_skew,0.06335204591507637
eeasym_r1,0,exec,jpca,6,r2_full,0.06599475034079805
eeasym_r1,0,exec,jpca,6,omega_rad_per_bin,0.05780233771234398
eeasym_r1,0,exec,jpca,6,freq_hz,0.9199527769186622
eeasym_r1,0,exec,jpca,6,direction_consistency,0.875
eeasym_r1,0,exec,jpca,6,mean_tangling,0.20858115296698151
eeasym_r1,0,exec,jpca,6,shuffle_r2_mean,0.08040026382750701
eeasym_r1,0,exec,jpca,6,shuffle_r2_std,0.02034210777642003
eeasym_r1,0,exec,jpca,6,r2_above_shuffle,-0.017048217912430635
eeasym_r1,0,exec,jpca,10,r2_skew,0.14692695904837116
eeasym_r1,0,exec,jpca,10,r2_full,0.15419876589818415
eeasym_r1,0,exec,jpca,10,omega_rad_per_bin,0.08437985811619779
eeasym_r1,0,exec,jpca,10,freq_hz,1.3429471516585663
eeasym_r1,0,exec,jpca,10,direction_consistency,0.875
eeasym_r1,0,exec,jpca,10,mean_tangling,0.13521244844400293
eeasym_r1,0,exec,jpca,10,shuffle_r2_mean,0.14923505269837764
