condition,epoch,window,observable,k,metric,value
seeded,0,exec,jpca,6,r2_above_shuffle,-0.010283972946848574
seeded,0,exec,jpca,10,r2_skew,0.1534493469001118
seeded,0,exec,jpca,10,r2_full,0.15620039679973075
seeded,0,exec,jpca,10,omega_rad_per_bin,0.09751200106163087
seeded,0,exec,jpca,10,freq_hz,1.55195169797407
seeded,0,exec,jpca,10,direction_consistency,1.0
seeded,0,exec,jpca,10,mean_tangling,0.14089187620650745
seeded,0,exec,jpca,10,shuffle_r2_mean,0.1358338928827683
seeded,0,exec,jpca,10,shuffle_r2_std,0.02875957501559063
seeded,0,exec,jpca,10,r2_above_shuffle,0.017615454017343518
seeded,0,prep_vs_exec,orthogonality,6,mean_angle_deg,84.60853892849227
seeded,0,prep_vs_exec,orthogonality,6,null_mean_deg,85.84262063227922
seeded,0,prep_vs_exec,orthogonality,6,null_std_deg,0.5406069456952225
seeded,0,prep_vs_exec,orthogonality,6,z_vs_null,-2.282770714682416
seeded,0,prep,cv_stability,6,fold_subspace_angle_deg,44.44621813328927
seeded,0,prep,cv_stability,6,random_subspace_angle_deg,85.8921540478946
seeded,0,exec,cv_stability,6,fold_subspace_angle_deg,83.71154166968327
seeded,0,exec,cv_stability,6,random_subspace_angle_deg,85.8921540478946
seeded,50,prep,pr,,participation_ratio,7.021175052321939
seeded,50,exec,pr,,participation_ratio,49.534813470758266
seeded,50,exec,jpca,4,r2_skew,0.042157321163856176
seeded,50,exec,jpca,4,r2_full,0.05128146541831835
seeded,50,exec,jpca,4,omega_rad_per_bin,0.04584011897625146
seeded,50,exec,jpca,4,freq_hz,0.7295681526991014
seeded,50,exec,jpca,4,direction_consistency,0.75
seeded,50,exec,jpca,4,mean_tangling,0.39717022154119874
seeded,50,exec,jpca,4,shuffle_r2_mean,0.0370162008481624
seeded,50,exec,jpca,4,shuffle_r2_std,0.02621734854001205
seeded,50,exec,jpca,4,r2_above_shuffle,0.005141120315693776
seeded,50,exec,jpca,6,r2_skew,0.039188637915601454
seeded,50,exec,jpca,6,r2_full,0.049136545003906185
seeded,50,exec,jpca,6,omega_rad_per_bin,0.04829334933834775
seeded,50,exec,jpca,6,freq_hz,0.7686125265661757
seeded,50,exec,jpca,6,direction_consistency,0.625
seeded,50,exec,jpca,6,mean_tangling,0.26803286597297543
seeded,50,exec,jpca,6,shuffle_r2_mean,0.06540742229299876
seeded,50,exec,jpca,6,shuffle_r2_std,0.024239158151382122
seeded,50,exec,jpca,6,r2_above_shuffle,-0.026218784377397303
seeded,50,exec,jpca,10,r2_skew,0.11628808052930228
seeded,50,exec,jpca,10,r2_full,0.12732371392457387
seeded,50,exec,jpca,10,omega_rad_per_bin,0.10000675919657409
seeded,50,exec,jpca,10,freq_hz,1.591657006873563
seeded,50,exec,jpca,10,direction_consistency,1.0
seeded,50,exec,jpca,10,mean_tangling,0.17112069220429346
seeded,50,exec,jpca,10,shuffle_r2_mean,0.11764418033964333
seeded,50,exec,jpca,10,shuffle_r2_std,0.022610669612320784
seeded,50,exec,jpca,10,r2_above_shuffle,-0.0013560998103410438
seeded,50,prep_vs_exec,orthogonality,6,mean_angle_deg,77.12054346230407
seeded,50,prep_vs_exec,orthogonality,6,null_mean_deg,85.84262063227922
seeded,50,prep_vs_exec,orthogonality,6,null_std_deg,0.5406069456952225
seeded,50,prep_vs_exec,orthogonality,6,z_vs_null,-16.133860727147226
seeded,50,prep,cv_stability,6,fold_subspace_angle_deg,42.46021059123859
seeded,50,prep,cv_stability,6,random_subspace_angle_deg,85.8921540478946
seeded,50,exec,cv_stability,6,fold_subspace_angle_deg,80.52654541085175
seeded,50,exec,cv_stability,6,random_subspace_angle_deg,85.8921540478946
seeded,100,prep,pr,,participation_ratio,6.736054216158569
seeded,100,exec,pr,,participation_ratio,16.356577004782192
seeded,100,exec,jpca,4,r2_skew,0.00402469170831965
seeded,100,exec,jpca,4,r2_full,0.011543773944709956
seeded,100,exec,jpca,4,omega_rad_per_bin,0.020398293098312738
seeded,100,exec,jpca,4,freq_hz,0.32464891772337656
seeded,100,exec,jpca,4,direction_consistency,0.75
seeded,100,exec,jpca,4,mean_tangling,1.9857843820121275
seeded,100,exec,jpca,4,shuffle_r2_mean,0.014337492741819974
seeded,100,exec,jpca,4,shuffle_r2_std,0.008828103636795781
seeded,100,exec,jpca,4,r2_above_shuffle,-0.010312801033500324
seeded,100,exec,jpca,6,r2_skew,0.019826425367903466
seeded,100,exec,jpca,6,r2_full,0.03882672800621012
seeded,100,exec,jpca,6,omega_rad_per_bin,0.06077269754700612
seeded,100,exec,jpca,6,freq_hz,0.9672275219634726
seeded,100,exec,jpca,6,direction_consistency,1.0
seeded,100,exec,jpca,6,mean_tangling,1.2884196076627437
seeded,100,exec,jpca,6,shuffle_r2_mean,0.029292387903831835
seeded,100,exec,jpca,6,shuffle_r2_std,0.01147284409810908
seeded,100,exec,jpca,6,r2_above_shuffle,-0.009465962535928369
seeded,100,exec,jpca,10,r2_skew,0.05656256107756341
seeded,100,exec,jpca,10,r2_full,0.12692884043735575
seeded,100,exec,jpca,10,omega_rad_per_bin,0.09701734564308753
seeded,100,exec,jpca,10,freq_hz,1.5440790124752337
seeded,100,exec,jpca,10,direction_consistency,1.0
seeded,100,exec,jpca,10,mean_tangling,0.7417149921748912
seeded,100,exec,jpca,10,shuffle_r2_mean,0.0676197254316171
seeded,100,exec,jpca,10,shuffle_r2_std,0.014527420231348499
seeded,100,exec,jpca,10,r2_above_shuffle,-0.011057164354053683
seeded,100,prep_vs_exec,orthogonality,6,mean_angle_deg,65.07303790852932
seeded,100,prep_vs_exec,orthogonality,6,null_mean_deg,85.84262063227922
seeded,100,prep_vs_exec,orthogonality,6,null_std_deg,0.5406069456952225
seeded,100,prep_vs_exec,orthogonality,6,z_vs_null,-38.419008281590166
seeded,100,prep,cv_stability,6,fold_subspace_angle_deg,32.26500339940323
seeded,100,prep,cv_stability,6,random_subspace_angle_deg,85.8921540478946
seeded,100,exec,cv_stability,6,fold_subspace_angle_deg,67.43637835070743
seeded,100,exec,cv_stability,6,random_subspace_angle_deg,85.8921540478946
